sim_time,position
7.68,0.060895403977614504,-0.46818591591468073
7.712,-0.041556499085520726,-0.46753283361875636
7.712,0.0637810455670228,-0.4658917532138488
7.744,0.18555143302637866,-0.46238846396565136
7.776,0.17102937763992088,-0.458479211547093
7.808,0.09511976826864121,-0.4499980840207322
7.84,-0.14377691914909896,-0.4428356318795136
7.872,0.09726524631774602,-0.438337197302476
7.904,0.03696474437130681,-0.44336263393159947
7.936,-0.0038862973186750693,-0.4398344311036203
7.968,-0.023011886546937088,-0.43849073612317896
8.0,0.09991534946007985,-0.43847554552611606
8.032,-0.07187970674889299,-0.4398312021498335
8.064,-0.03842507364566006,-0.4357927446080862
8.096,0.11068552105015905,-0.43841738730461766
8.128,0.014025677794263336,-0.4400857976039085
8.16,0.062222546462813555,-0.43507852250549783
8.192,-0.020146946916896225,-0.4343182447191665
8.192,0.06339038099965666,-0.43273892331400315
8.224,0.05340488277203592,-0.42982164799006406
8.224,0.0421154290566893,-0.42831939895609733
8.256,-0.0010823206342623903,-0.42548413403915986
8.256,0.027595788169145874,-0.4240374500526347
8.288,-0.0905164629230818,-0.4224790783098482
8.288,0.02471609095563676,-0.42104683806085835
8.32,0.013500748280751762,-0.41993767078604016
8.32,0.09039037693684149,-0.4182983371183534
8.352,0.09192489385227398,-0.4169638565148065
8.352,0.036863338868925344,-0.4155017225638493
8.384,0.09562148306939622,-0.4113390780685266
8.384,-0.06026261231314489,-0.4102047021651813
8.416,0.01942730911060575,-0.40866460250216974
8.416,0.000980328334113767,-0.4073372027780308
8.448,0.027799706948742675,-0.41001663756670603
8.448,0.1306882871677263,-0.40825962899794904
8.48,-0.13975745013974095,-0.4088771949705572
8.48,-0.10707855110558728,-0.4078937928902261
8.512,-0.012336916411729404,-0.40238891542310995
8.512,0.11477244048897606,-0.4006991696611649
8.544,-0.09441443125809479,-0.4054872339180242
8.576,0.0964103444915938,-0.4005391785028065
8.608,0.058659926018036046,-0.4040700070716748
8.608,-0.11055738332171283,-0.4031058900497323
8.64,0.09591818041901123,-0.3988386099869093
8.672,0.02742420121378808,-0.4033351366709
8.704,0.01724583795658896,-0.39911020864569136
8.704,0.028119714270902985,-0.39769961935676906
8.736,0.03224971141056676,-0.39580109401508506
8.736,-0.0017505738897592993,-0.3944967786029053
8.768,0.11125234804198603,-0.39280059441261905
8.8,-0.013641094566259726,-0.39274880026123654
8.832,0.1298572481271394,-0.3876444589201511
8.864,0.12505972401826937,-0.38760542691392247
8.896,0.0686826263253768,-0.3818546532205348
8.928,0.004798940887226988,-0.3765272036126092
8.96,-0.028884731445313117,-0.3738511211430788
8.992,-0.03340455279135246,-0.37413872727819414
9.024000000000001,0.041389911742440666,-0.37511083450670446
9.056000000000001,-0.055192300306992625,-0.3769551416711721
9.088000000000001,0.008499378942642521,-0.3753161194783917
9.120000000000001,-0.03049615311030307,-0.3777720436164182
9.152000000000001,0.029609488538116735,-0.37723072654939005
9.152000000000001,0.14952801321166354,-0.37545808087003785
9.184000000000001,0.2149204324163101,-0.37598882573033127
9.184000000000001,0.07447455725471441,-0.37446956513225615
9.216000000000001,0.1210672030461103,-0.3676775949758167
9.216000000000001,0.055315744685206614,-0.3662478654367098
9.248,-0.05877116777996094,-0.363104707286532
9.248,0.05630028827388267,-0.36168405836683476
9.28,-0.1278697686714243,-0.3598308656280065
9.28,-0.08844443412114744,-0.35890965368027183
9.312,-0.004793215288795283,-0.3564465091011156
9.312,-0.09008255160915124,-0.3555404618525865
9.344,0.04540497886266581,-0.3592070350140185
9.344,-0.05693707476735388,-0.3581767432007956
9.376,-0.04173712693622622,-0.3624087060558159
9.376,0.13002244852512035,-0.3607268578548128
9.408,-0.01724394260861095,-0.363244883088882
9.44,0.19310155739650547,-0.35674059555157356
9.472,0.056486045963434095,-0.35701360843874397
9.472,-0.0302907462946147,-0.35589331415334224
9.504,0.10608808590663066,-0.34784360955769444
9.504,0.15172775879881883,-0.346127338524673
9.536,0.08655388389574681,-0.3472517943445184
9.568,-0.007692556505760173,-0.34099973679730816
9.6,-0.04909042274185538,-0.3374976027438547
9.6,-0.07718869150118235,-0.3365999465388617
9.632,0.0770599290570082,-0.3368751621043724
9.632,0.1934624696833359,-0.3350429709347508
9.664,-0.018646131615909445,-0.33861573906090975
9.664,-0.07802706954163108,-0.33771383818058426
9.696,-0.08233370014915364,-0.3301919388383992
9.696,0.09253947408207364,-0.3287262541774664
9.728,0.1196930328426149,-0.3322105365037418
9.728,-0.19576322671926438,-0.33173662011425914
9.76,-0.1511504228800965,-0.3287742875651975
9.792,0.05384162401460435,-0.33402356097815983
9.824,-0.07536915829917679,-0.33973322504328685
9.856,0.023345730856574765,-0.337325534953575
9.856,-0.09116688907664583,-0.3364669122732334
9.888,-0.03834761167718126,-0.33937506909416154
9.888,-0.025264718093937932,-0.3382776066383675
9.92,0.07112683425588262,-0.3415209839175665
9.92,0.002372123001289861,-0.3403175011584392
9.952,0.03883597056631005,-0.3407318497666225
9.952,-0.12139937449534344,-0.33996304279566864
9.984,-0.03097661455704326,-0.3393184114447067
9.984,-0.01195789058742558,-0.3381691262532133
10.016,0.019256248084101535,-0.3424083577706161
10.048,0.07121781520332926,-0.34184333857633115
10.048,0.16697101633650102,-0.34005284972642535
10.08,0.13817807471911536,-0.3377960253493616
10.08,-0.12837086285729538,-0.3370579479430533
10.112,0.030817252962576425,-0.3290414848178615
10.112,-0.08128592702456505,-0.32816701064412923
10.144,0.0040387182402784605,-0.3323693785526361
10.144,0.18654336794128068,-0.3305351292558868
10.176,0.10666116280342841,-0.3327715773584767
10.176,-0.04089456211840592,-0.33173835350164066
10.208,0.004736120725925663,-0.3238228780334693
10.208,-0.00511629157529403,-0.3226930657409556
10.24,-0.03492375563187011,-0.3232969918630283
10.24,-0.18303015666705058,-0.3227990468841377
10.272,0.011872829750216973,-0.32198907356217066
10.272,-0.21599022937654133,-0.3216122577520253
10.304,-0.042563498425100765,-0.32690883750466515
10.304,-0.08429244935736369,-0.32604518224947704
10.336,0.05770090200936251,-0.33130699153634213
10.336,0.1458456293469066,-0.3296061622722445
10.368,-0.061342258938603345,-0.3322205539017762
10.368,0.03438945545673855,-0.3309120295623076
10.4,-0.053816451922633846,-0.32346315600748576
10.4,0.1270511881953118,-0.3218530617733245
10.432,0.12021833090532996,-0.3183817811973512
10.432,-0.186260995407863,-0.31790898905964526
10.464,-0.22504488550643653,-0.31191187101046164
10.496,-0.040783546417295424,-0.31757838240608993
10.496,0.02357634541436926,-0.316355262572085
10.528,-0.08957246592365786,-0.3221616630988007
10.56,-0.06920436450848222,-0.32025637756017117
10.592,-0.01800389209439368,-0.322210461910341
10.624,-0.1390955883281697,-0.32381643451228753
10.656,-0.0993452809738482,-0.32323714841867635
10.688,0.025795889900044333,-0.32748944717019285
10.688,0.08185246307844563,-0.3260156396140045
10.72,0.04295989318052151,-0.32842990532710814
10.752,-0.1359384341211165,-0.32348140083692817
10.784,0.007421081495687876,-0.31936349621456867
10.816,0.09819624065355548,-0.3228185099448683
10.816,0.04295538586665748,-0.32149776400449964
10.848,0.08446287544488429,-0.3189882711237121
10.848,-0.16707876861828708,-0.31843913652894507
10.88,0.11279268425481892,-0.3143139496803427
10.912,-0.1891674999173395,-0.3203063521252536
10.944,0.06996022441515093,-0.31367285712611087
10.976,-0.01542520593092489,-0.319074454104353
11.008000000000001,0.05278638410997749,-0.313918136134139
11.040000000000001,-0.04522243160359829,-0.31253335372596086
11.072000000000001,0.09462681397074102,-0.307771764665971
11.104000000000001,-0.04868515841783372,-0.3076682754890314
11.136000000000001,0.09959062923540385,-0.3015873695425497
11.168000000000001,-0.08599997363131895,-0.3020467292388575
11.200000000000001,0.0317983708423597,-0.29605498234729466
11.232000000000001,0.06822724971933081,-0.29756380897826334
11.232000000000001,-0.11934897319949722,-0.2969151351948102
11.264,-0.09551542154923465,-0.2943712182942783
11.296,-0.15382584639204455,-0.2980680832824662
11.328,0.02351009473031873,-0.3002576281929114
11.328,-0.028456143497268993,-0.2992663522201194
11.36,0.18465755597832023,-0.3032422352780899
11.36,0.029655010028522666,-0.30202696428782777
11.392,-0.17197060863118507,-0.3019405081151162
11.424,-0.013319693266088506,-0.29861217428541914
11.456,0.05143646876698571,-0.3035705069484964
11.488,0.04164383949665518,-0.3017660769976635
11.52,-0.05777079776200611,-0.29740449100626737
11.552,0.014259402252375097,-0.29335228169961064
11.584,0.1309615312048381,-0.29324555270195723
11.616,0.16134253037301272,-0.289851889199007
11.648,0.2265418873578411,-0.2813087138917992
11.68,-0.06910674300305786,-0.2741169295827509
11.712,0.1107949904133847,-0.26598662030163156
11.744,0.09308010427895475,-0.26701893361992535
11.744,0.005836353271579164,-0.26601692279270434
11.776,-0.044702815309275445,-0.2604032494252424
11.808,0.03665655061820605,-0.25885764532031086
11.84,0.1782769589621962,-0.25910398176572913
11.872,0.14144678309213743,-0.2560503311289117
11.904,-0.06834707260447026,-0.24865652447525072
11.936,0.1009812937469805,-0.24131034219804187
11.968,0.09755926890864264,-0.24335421985882844
12.0,0.11730966076604432,-0.2382875859723388
12.032,0.07515150677139748,-0.23338007210745715
12.064,-0.06391669357499419,-0.22850632442021068
12.096,0.1964336956550814,-0.22455704019581213
12.128,0.04175891991118619,-0.2272652445317329
12.16,0.04010169410393627,-0.21976638407331994
12.192,0.14679314583072378,-0.21722218449381514
12.192,0.18462384509348262,-0.21573739009040438
12.224,-0.13363991441772238,-0.21489041397117636
12.224,-0.03390241758158041,-0.21422116303312222
12.256,-0.054811759929203396,-0.207104514244827
12.288,0.10791521119903502,-0.208515817561427
12.32,-0.14655522819848277,-0.21221534508855566
12.352,0.07210560928204235,-0.20797343764408172
12.384,-0.008759779193015627,-0.21360955075984323
12.416,0.04212666539830767,-0.21095843753878607
12.448,-0.23740275942101874,-0.21231823812399453
12.48,0.050248147051169756,-0.21062341730745693
12.512,-0.061133680723942874,-0.2163963460993703
12.544,-0.07442359653001673,-0.21515530106394576
12.576,-0.005069951559072194,-0.21764114012241198
12.608,0.11782692491976854,-0.2202701827236616
12.64,-0.07487690028732696,-0.22061520429528314
12.672,0.0651496582202209,-0.21502423686618966
12.704,-0.004217528318711916,-0.21794747796451375
12.736,-0.18067143290174226,-0.2158271311120067
12.736,-0.01151608926686265,-0.21506705305274476
12.768,-0.1409136582680467,-0.21531063792080096
12.8,0.050513213851840155,-0.2154773559805927
12.832,0.024672248368750593,-0.22103914773346334
12.864,-0.003044852533443221,-0.21840669810435043
12.864,0.08705382893193281,-0.21726846758769713
12.896,-0.10613565233220468,-0.21602058661315438
12.928,-0.042497376036352064,-0.21202637745768738
12.96,-0.034599061220912164,-0.2162421434112154
12.992,0.06765038394100742,-0.21748030086409043
13.024000000000001,-0.08530785200133162,-0.2186576115383947
13.056000000000001,-0.05970790436017681,-0.21565335264105379
13.088000000000001,-0.07971124715707323,-0.2190068182915721
13.120000000000001,0.11614395499553587,-0.22034968624926843
13.152000000000001,0.2511679223870389,-0.22209223570550696
13.184000000000001,-0.21453716676860157,-0.2174122377850517
13.216000000000001,-0.038695114720754376,-0.21015165914601996
13.248000000000001,0.046494070741864624,-0.2156901155639267
13.248000000000001,-0.17183946885163925,-0.2155260679851987
13.280000000000001,0.020870288091553335,-0.2167077716311251
13.312000000000001,-0.010048814838786946,-0.2225976505663717
13.344,0.006122400365840885,-0.22063784706092593
13.376,0.07935017515533727,-0.21951257078698627
13.408,0.19833002421197532,-0.21737167975374339
13.44,0.12101657147900202,-0.21222551046155735
13.472,0.04856404467076725,-0.20470232785964215
13.504,-0.04328659560599968,-0.19889530037185155
13.536,0.03060893196718928,-0.1963189873788792
13.568,-0.014780048435167337,-0.197737668763169
13.6,-0.30333940742572524,-0.1972015688840042
13.632,0.018515071205473688,-0.19742160436279166
13.664,-0.018451037139970317,-0.2037367431521957
13.696,0.027896272037190806,-0.20219022998750702
13.728,-0.09443160478776047,-0.20273564469495686
13.728,0.019932560585641745,-0.20189899833914915
13.76,0.02704229018109383,-0.19982831599612583
13.792,0.08863084664597021,-0.19808479777320676
13.824,-0.1783592398426158,-0.19692165192658018
13.856,-0.053297671308865646,-0.1928139343963784
13.888,-0.03124402048982544,-0.19878558125939527
13.92,0.025085120824489326,-0.20041340453534995
13.952,0.0013873321605715194,-0.2010806538645814
13.984,-0.03924386732332752,-0.19936448207463975
14.016,0.019715984049532675,-0.1982864670128044
14.048,0.009348834251114546,-0.19887320652512674
14.08,0.0333719283982159,-0.19699304983766686
14.112,0.02345396821531609,-0.19564950330389663
14.144,-0.04170703537672982,-0.19381336595738208
14.176,-0.10988972045500822,-0.19255343463200358
14.208,0.01727253523191119,-0.1932246547730958
14.208,0.052870586685554444,-0.1922964250250131
14.24,0.047349930186019296,-0.1961466891973762
14.24,-0.1321830598944599,-0.19590532119448512
14.272,0.10521435296899895,-0.19253219012924783
14.304,0.01403358754582118,-0.19722645267276817
14.336,-0.03650911069025786,-0.19206042394967915
14.368,0.026522529261183814,-0.19030314650907576
14.4,-0.06455284825319807,-0.1911715180332787
14.432,-0.016898898622283998,-0.18942026518757304
14.464,0.03563579785329618,-0.19129344375438107
14.496,-0.03755387965919277,-0.1910921783818117
14.528,0.20204390074952616,-0.1878625149541404
14.56,0.16197411360129832,-0.1878043274710054
14.592,-0.0872819708866136,-0.18082384749363
14.624,0.07163003986006722,-0.17307291164939176
14.656,0.01403831689588586,-0.17613950246713717
14.688,-0.0329652469742131,-0.17291009842763982
14.72,-0.10077452197528869,-0.17212180184224213
14.752,0.079735765544523,-0.17288842047785624
14.752,0.1543661944892465,-0.1716491458123014
14.784,0.042627926304039665,-0.17518341725370834
14.816,-0.09120821007523205,-0.16854030760967453
14.848,-0.09006674347732524,-0.16637135343333054
14.88,-0.13417050067581182,-0.17057648276298787
14.912,-0.061147828497467915,-0.17435390292294906
14.944,0.19014423571616768,-0.178726396590566
14.976,0.16262572490457183,-0.17978890389646562
15.008000000000001,0.09830886910432535,-0.17212075824383788
15.040000000000001,-0.015120825064972254,-0.16453475116995597
15.072000000000001,0.01144520366653845,-0.15954027109523528
15.104000000000001,-0.19332765048846645,-0.1605928390457535
15.136000000000001,-0.06755670158917693,-0.16013844094227625
15.168000000000001,0.12124505780950967,-0.165828861265936
15.200000000000001,0.02477675815296909,-0.1682517576296343
15.232000000000001,0.12379877801571215,-0.16224906232637248
15.264000000000001,0.07670824865885728,-0.1601536227514836
15.264000000000001,0.11105830553371521,-0.1591233896415144
15.296000000000001,-0.002618216754970759,-0.15361110995614735
15.328000000000001,0.06760498056509712,-0.14846755146418478
