sim_time,position
9.088000000000001,0.7499658498735405
9.120000000000001,0.7499673761235414
9.152000000000001,0.7499688198735406
9.184000000000001,0.74997018112354
9.216000000000001,0.7499715011235404
9.248,0.7499727798735399
9.28,0.7499739761235398
9.312,0.7499750898735398
9.312,0.7499750898735398
9.344,0.7499761623735408
9.376,0.74997723487354
9.376,0.74997723487354
9.408,0.7499782248735412
9.44,0.7499792148735406
9.44,0.7499792148735406
9.472,0.7499801223735402
9.504,0.7499809886235408
9.536,0.7499818136235405
9.568,0.7499826386235403
9.568,0.7499826386235403
9.6,0.7499834223735411
9.632,0.7499841236235403
9.632,0.7499841236235403
9.664,0.7499848248735413
9.696,0.7499855261235405
9.728,0.7499861448735399
9.76,0.7499867636235411
9.792,0.7499873411235396
9.824,0.74998791862354
9.856,0.7499884548735396
9.888,0.7499889498735403
9.92,0.7499894448735409
9.952,0.7499898986235407
9.952,0.7499898986235407
9.984,0.7499903523735405
10.016,0.7499907648735413
10.048,0.7499911773735403
10.08,0.7499915898735411
10.08,0.7499915898735411
10.112,0.749991961123541
10.144,0.7499922911235403
10.176,0.7499926623735402
10.208,0.7499929511235405
10.24,0.7499932811235397
10.272,0.7499935698735399
10.272,0.7499935698735399
10.304,0.7499938586235402
10.336,0.7499941473735404
10.368,0.7499943948735398
10.4,0.7499946423735411
10.432,0.7499948898735405
10.464,0.7499950961235409
10.496,0.7499953023735413
10.528,0.7499955086235398
10.56,0.7499957148735402
10.56,0.7499957148735402
10.592,0.7499959211235406
10.624,0.7499960861235402
10.624,0.7499960861235402
10.656,0.7499962511235397
10.688,0.7499964161235412
10.72,0.7499965811235407
10.752,0.7499967461235403
10.784,0.7499968698735409
10.816,0.7499970348735404
10.816,0.7499970348735404
10.848,0.749997158623541
10.88,0.7499972823735398
10.912,0.7499974061235404
10.944,0.749997529873541
10.944,0.749997529873541
10.976,0.7499976123735408
11.008000000000001,0.7499977361235396
11.008000000000001,0.7499977361235396
11.040000000000001,0.7499978186235413
11.072000000000001,0.7499979423735401
11.104000000000001,0.74999802487354
11.104000000000001,0.74999802487354
11.136000000000001,0.7499981073735398
11.168000000000001,0.7499981898735415
11.200000000000001,0.7499982723735413
11.200000000000001,0.7499982723735413
11.232000000000001,0.7499983548735412
11.264,0.749998437373541
11.264,0.749998437373541
11.296,0.74999847862354
11.328,0.7499985611235417
11.36,0.7499986023735407
11.392,0.7499986848735405
11.424,0.7499987261235413
11.456,0.7499988086235412
11.488,0.7499988498735402
11.52,0.749998891123541
11.552,0.7499989323735419
11.584,0.7499989736235408
11.616,0.7499990561235407
11.648,0.7499990973735415
11.648,0.7499990973735415
11.68,0.7499991386235405
11.712,0.7499991386235405
11.744,0.7499991798735414
11.776,0.7499992211235403
11.808,0.7499992623735412
11.84,0.7499993036235421
11.872,0.749999344873541
11.904,0.749999344873541
11.904,0.749999344873541
11.936,0.7499993861235419
11.968,0.7499994273735409
12.0,0.7499994273735409
12.032,0.7499994686235417
12.032,0.7499994686235417
12.064,0.7499994686235417
12.096,0.7499995098735407
12.128,0.7499995511235416
12.16,0.7499995511235416
12.192,0.7499995923735405
12.224,0.7499995923735405
12.256,0.7499995923735405
12.288,0.7499996336235414
12.32,0.7499996336235414
12.352,0.7499996748735422
12.352,0.7499996748735422
12.384,0.7499996748735422
12.416,0.7499996748735422
12.448,0.7499997161235412
12.48,0.7499997161235412
12.48,0.7499997161235412
12.512,0.7499997161235412
12.512,0.7499997161235412
12.544,0.7499997573735421
12.576,0.7499997573735421
12.608,0.7499997573735421
12.64,0.7499997573735421
12.672,0.749999798623541
12.704,0.749999798623541
12.704,0.749999798623541
12.736,0.749999798623541
12.768,0.749999798623541
12.8,0.749999798623541
12.8,0.749999798623541
12.832,0.7499998398735419
12.864,0.7499998398735419
12.896,0.7499998398735419
12.896,0.7499998398735419
12.928,0.7499998398735419
12.96,0.7499998398735419
12.992,0.7499998811235409
13.024000000000001,0.7499998811235409
13.056000000000001,0.7499998811235409
13.088000000000001,0.7499998811235409
13.120000000000001,0.7499998811235409
13.120000000000001,0.7499998811235409
13.152000000000001,0.7499998811235409
13.184000000000001,0.7499998811235409
13.184000000000001,0.7499998811235409
13.216000000000001,0.7499998811235409
13.248000000000001,0.7499999223735417
13.280000000000001,0.7499999223735417
13.280000000000001,0.7499999223735417
13.312000000000001,0.7499999223735417
13.344,0.7499999223735417
13.376,0.7499999223735417
13.376,0.7499999223735417
13.408,0.7499999223735417
13.44,0.7499999223735417
13.44,0.7499999223735417
13.472,0.7499999223735417
13.504,0.7499999223735417
13.504,0.7499999223735417
13.536,0.7499999223735417
13.568,0.7499999223735417
13.568,0.7499999223735417
13.6,0.7499999223735417
13.632,0.7499999636235407
13.664,0.7499999636235407
13.664,0.7499999636235407
13.696,0.7499999636235407
13.728,0.7499999636235407
13.728,0.7499999636235407
13.76,0.7499999636235407
13.792,0.7499999636235407
13.792,0.7499999636235407
13.824,0.7499999636235407
13.856,0.7499999636235407
13.888,0.7499999636235407
13.888,0.7499999636235407
13.92,0.7499999636235407
13.952,0.7499999636235407
13.984,0.7499999636235407
14.016,0.7499999636235407
14.048,0.7499999636235407
14.08,0.7499999636235407
14.112,0.7499999636235407
14.144,0.7499999636235407
14.176,0.7499999636235407
14.208,0.7499999636235407
14.24,0.7499999636235407
14.272,0.7499999636235407
14.304,0.7499999636235407
14.304,0.7499999636235407
14.336,0.7499999636235407
14.368,0.7499999636235407
14.4,0.7500000048735416
14.4,0.7500000048735416
14.432,0.7500000048735416
14.464,0.7500000048735416
14.496,0.7500000048735416
14.528,0.7500000048735416
14.56,0.7500000048735416
14.56,0.7500000048735416
14.592,0.7500000048735416
14.624,0.7500000048735416
14.624,0.7500000048735416
14.656,0.7500000048735416
14.688,0.7500000048735416
14.72,0.7500000048735416
14.752,0.7499999636235407
14.784,0.7499999636235407
14.816,0.7500000048735416
14.848,0.7500000048735416
14.88,0.7500000048735416
14.912,0.7500000048735416
14.944,0.7500000048735416
14.944,0.7500000048735416
14.976,0.7500000048735416
15.008000000000001,0.7500000048735416
15.040000000000001,0.7500000048735416
15.072000000000001,0.7500000048735416
15.104000000000001,0.7500000048735416
15.136000000000001,0.7500000048735416
15.136000000000001,0.7500000048735416
15.168000000000001,0.7500000048735416
15.200000000000001,0.7500000048735416
15.200000000000001,0.7500000048735416
15.232000000000001,0.7500000048735416
15.264000000000001,0.7499999636235407
15.296000000000001,0.7499999636235407
15.296000000000001,0.7499999636235407
15.328000000000001,0.7500000048735416
15.36,0.7500000048735416
15.36,0.7500000048735416
15.392,0.7500000048735416
15.392,0.7500000048735416
15.424,0.7500000048735416
15.456,0.7500000048735416
15.456,0.7500000048735416
15.488,0.7500000048735416
15.52,0.7500000048735416
15.52,0.7500000048735416
15.552,0.7500000048735416
15.584,0.7500000048735416
15.616,0.7500000048735416
15.648,0.7500000048735416
15.68,0.7500000048735416
15.712,0.7500000048735416
15.744,0.7500000048735416
15.744,0.7500000048735416
15.776,0.7500000048735416
15.808,0.7499999636235407
15.84,0.7499999636235407
15.872,0.7500000048735416
15.904,0.7500000048735416
15.904,0.7500000048735416
15.936,0.7500000048735416
15.968,0.7500000048735416
16.0,0.7500000048735416
16.032,0.7500000048735416
16.032,0.7500000048735416
16.064,0.7500000048735416
16.096,0.7500000048735416
16.096,0.7500000048735416
16.128,0.7500000048735416
16.16,0.7500000048735416
16.192,0.7500000048735416
16.224,0.7500000048735416
16.256,0.7500000048735416
16.288,0.7500000048735416
16.32,0.7500000048735416
16.352,0.7499999636235407
16.384,0.7499999636235407
16.416,0.7500000048735416
16.448,0.7500000048735416
16.48,0.7500000048735416
16.512,0.7500000048735416
16.512,0.7500000048735416
16.544,0.7500000048735416
16.576,0.7500000048735416
16.608,0.7500000048735416
16.608,0.7500000048735416
16.64,0.7500000048735416
16.672,0.7500000048735416
16.704,0.7500000048735416
16.736,0.7500000048735416
16.736,0.7500000048735416
16.768,0.7500000048735416
16.8,0.7500000048735416
16.832,0.7500000048735416
16.864,0.7500000048735416
16.864,0.7500000048735416
16.896,0.7499999636235407
16.928,0.7499999636235407
16.928,0.7499999636235407
16.96,0.7500000048735416
16.992,0.7500000048735416
17.024,0.7500000048735416
17.056,0.7500000048735416
17.056,0.7500000048735416
17.088,0.7500000048735416
17.12,0.7500000048735416
17.152,0.7500000048735416
17.152,0.7500000048735416
17.184,0.7500000048735416
17.216,0.7500000048735416
17.216,0.7500000048735416
17.248,0.7500000048735416
17.28,0.7500000048735416
17.312,0.7500000048735416
17.344,0.7500000048735416
17.344,0.7500000048735416
17.376,0.7500000048735416
17.408,0.7500000048735416
17.408,0.7500000048735416
17.44,0.7499999636235407
17.472,0.7499999636235407
17.472,0.7499999636235407
17.504,0.7500000048735416
17.536,0.7500000048735416
17.568,0.7500000048735416
17.6,0.7500000048735416
17.632,0.7500000048735416
17.664,0.7500000048735416
17.696,0.7500000048735416
17.728,0.7500000048735416
17.76,0.7500000048735416
17.792,0.7500000048735416
17.792,0.7500000048735416
17.824,0.7500000048735416
17.856,0.7500000048735416
17.856,0.7500000048735416
17.888,0.7500000048735416
17.92,0.7500000048735416
17.952,0.7500000048735416
17.952,0.7500000048735416
17.984,0.7499999636235407
18.016000000000002,0.7499999636235407
18.048000000000002,0.7500000048735416
18.048000000000002,0.7500000048735416
18.080000000000002,0.7500000048735416
18.112000000000002,0.7500000048735416
18.144000000000002,0.7500000048735416
18.176000000000002,0.7500000048735416
18.208000000000002,0.7500000048735416
18.240000000000002,0.7500000048735416
18.240000000000002,0.7500000048735416
18.272000000000002,0.7500000048735416
18.304000000000002,0.7500000048735416
18.336000000000002,0.7500000048735416
18.368000000000002,0.7500000048735416
18.400000000000002,0.7500000048735416
18.432000000000002,0.7500000048735416
18.464,0.7500000048735416
18.496,0.7499999636235407
18.496,0.7499999636235407
18.528,0.7499999636235407
18.56,0.7500000048735416
18.592,0.7500000048735416
18.624,0.7500000048735416
18.656,0.7500000048735416
18.688,0.7500000048735416
18.688,0.7500000048735416
18.72,0.7500000048735416
18.752,0.7500000048735416
18.784,0.7500000048735416
18.816,0.7500000048735416
18.848,0.7500000048735416
18.88,0.7500000048735416
18.912,0.7500000048735416
18.944,0.7500000048735416
18.976,0.7500000048735416
18.976,0.7500000048735416
19.008,0.7500000048735416
19.04,0.7499999636235407
19.072,0.7499999636235407
19.104,0.7500000048735416
19.104,0.7500000048735416
19.136,0.7500000048735416
19.168,0.7500000048735416
19.2,0.7500000048735416
19.232,0.7500000048735416
19.232,0.7500000048735416
19.264,0.7500000048735416
19.296,0.7500000048735416
19.328,0.7500000048735416
19.328,0.7500000048735416
19.36,0.7500000048735416
19.36,0.7500000048735416
19.392,0.7500000048735416
19.424,0.7500000048735416
19.424,0.7500000048735416
19.456,0.7500000048735416
19.488,0.7500000048735416
19.52,0.7500000048735416
19.52,0.7500000048735416
19.552,0.7500000048735416
19.584,0.7499999636235407
19.584,0.7499999636235407
19.616,0.7499999636235407
19.648,0.7500000048735416
19.648,0.7500000048735416
19.68,0.7500000048735416
19.712,0.7500000048735416
19.744,0.7500000048735416
19.744,0.7500000048735416
19.776,0.7500000048735416
19.776,0.7500000048735416
19.808,0.7500000048735416
19.84,0.7500000048735416
19.872,0.7500000048735416
19.904,0.7500000048735416
19.904,0.7500000048735416
19.936,0.7500000048735416
19.968,0.7500000048735416
20.0,0.7500000048735416
20.0,0.7500000048735416
20.032,0.7500000048735416
20.064,0.7500000048735416
20.064,0.7500000048735416
20.096,0.7500000048735416
20.128,0.7499999636235407
20.128,0.7499999636235407
20.16,0.7499999636235407
20.192,0.7500000048735416
20.224,0.7500000048735416
20.256,0.7500000048735416
20.288,0.7500000048735416
20.288,0.7500000048735416
20.32,0.7500000048735416
20.352,0.7500000048735416
20.352,0.7500000048735416
20.384,0.7500000048735416
20.416,0.7500000048735416
20.416,0.7500000048735416
20.448,0.7500000048735416
20.48,0.7500000048735416
20.512,0.7500000048735416
20.512,0.7500000048735416
20.544,0.7500000048735416
20.576,0.7500000048735416
20.608,0.7500000048735416
20.608,0.7500000048735416
20.64,0.7500000048735416
20.672,0.7499999636235407
20.704,0.7499999636235407
20.736,0.7500000048735416
20.768,0.7500000048735416
20.8,0.7500000048735416
20.832,0.7500000048735416
20.864,0.7500000048735416
20.896,0.7500000048735416
20.928,0.7500000048735416
20.96,0.7500000048735416
20.96,0.7500000048735416
20.992,0.7500000048735416
21.024,0.7500000048735416
21.056,0.7500000048735416
21.088,0.7500000048735416
21.12,0.7500000048735416
21.12,0.7500000048735416
21.152,0.7500000048735416
21.184,0.7499999636235407
21.184,0.7499999636235407
21.216,0.7499999636235407
21.248,0.7500000048735416
21.248,0.7500000048735416
21.28,0.7500000048735416
21.312,0.7500000048735416
21.312,0.7500000048735416
21.344,0.7500000048735416
21.376,0.7500000048735416
21.408,0.7500000048735416
21.44,0.7500000048735416
21.472,0.7500000048735416
21.504,0.7500000048735416
21.536,0.7500000048735416
21.568,0.7500000048735416
21.6,0.7500000048735416
21.632,0.7500000048735416
21.664,0.7500000048735416
21.664,0.7500000048735416
21.696,0.7500000048735416
21.728,0.7499999636235407
21.76,0.7499999636235407
21.76,0.7499999636235407
21.792,0.7500000048735416
21.824,0.7500000048735416
21.856,0.7500000048735416
21.856,0.7500000048735416
21.888,0.7500000048735416
21.92,0.7500000048735416
21.952,0.7500000048735416
21.984,0.7500000048735416
22.016000000000002,0.7500000048735416
22.048000000000002,0.7500000048735416
22.080000000000002,0.7500000048735416
22.080000000000002,0.7500000048735416
22.112000000000002,0.7500000048735416
22.144000000000002,0.7500000048735416
22.176000000000002,0.7500000048735416
22.208000000000002,0.7500000048735416
22.240000000000002,0.7500000048735416
22.272000000000002,0.7499999636235407
22.304000000000002,0.7499999636235407
22.336000000000002,0.7500000048735416
22.336000000000002,0.7500000048735416
